year,metabolite,SiteID,country,city,Wednesday,Thursday,Friday,Saturday,Sunday,Monday,Tuesday
2021,methamphetamine,CY002,CY,Larnaca,4.21,5.49,5.04,5.42,5.97,3.68,9.65
2021,methamphetamine,CY003,CY,Limassol,6.32,13.22,5.08,6.71,4.37,14.92,14.09
2021,methamphetamine,CY005,CY,Nicosia (2),5.02,6.76,12.5,10.64,19.3,14.94,3.92
2021,methamphetamine,CY007,CY,Paphos,15.5,6.53,17.25,13.57,16.23,8.9,19.76
2021,methamphetamine,CZ001,CZ,Brno,890.85,477.42,471.8,455.51,505.8,499.97,518.85
2021,methamphetamine,CZ002,CZ,Budweis,483.87,548.44,440.34,483.66,504.59,535.77,554.63
2021,methamphetamine,CZ003,CZ,Karlovy Vary,325.09,322.91,312.83,340.71,393.46,349.08,329.73
2021,methamphetamine,CZ004,CZ,Ostrava,730.56,672.34,750.48,717.19,774.07,372.27,772.03
2021,methamphetamine,CZ005,CZ,Prague (2),308.01,325.92,301.66,315.27,343.6,354.27,352.65
2021,methamphetamine,DE008,DE,Chemnitz,115.45,,8.96,5.79,116.62,104.14,111.23
2021,methamphetamine,DE009,DE,Dortmund,2.13,,1.82,1.13,2.33,1.15,1.94
2021,methamphetamine,DE010,DE,Dresden,149.15,112.25,112.18,135.94,114.24,109.99,111.2
2021,methamphetamine,DE011,DE,Dülmen,1.05,0.94,1,1.65,1.57,2.56,1.42
2021,methamphetamine,DE012,DE,Erfurt,99.4,,120.17,110.36,111.28,117.69,118.19
2021,methamphetamine,DE023,DE,Magdeburg,41.57,50.95,54.04,47.56,53.37,43.02,50.18
2021,methamphetamine,DE026,DE,Munich Gut Großlappen,4.82,,4.46,5.4,4.17,5.98,5.61
2021,methamphetamine,DE028,DE,Nuremberg,53.75,,63.65,55.32,62.6,51.04,54.29
2021,methamphetamine,DE030,DE,Saarbrücken (2),1.41,,0.95,0.93,1.22,2.54,1.93
2021,methamphetamine,DK001,DK,Copenhagen,40.36,39.63,41.95,46.55,40.44,45.29,46.14
2021,methamphetamine,DK002,DK,Odense,3.42,3.39,3.37,4.99,6.81,4.3,7.19
2021,methamphetamine,ES001,ES,Barcelona,59.93,62.96,59.39,62.71,62.84,59.94,67.12
2021,methamphetamine,ES005,ES,Santiago,0,0,0,0,0,0,0
2021,methamphetamine,ES006,ES,Tarragona,7.18,8.08,7.03,5.46,5.32,7.11,7.25
2021,methamphetamine,FI001,FI,Espoo,1.07,1.83,1.8,1.6,1.4,1.18,2
2021,methamphetamine,FI003,FI,Helsinki,2.86,3.14,3.08,2.77,2.53,3.46,2.75
2021,methamphetamine,FI024,FI,Tampere,1.04,1.46,0.98,1.58,0.95,0.98,0.66
2021,methamphetamine,FI025,FI,Turku,2.13,3.14,2.32,2.2,3.08,2.83,1.43
2021,methamphetamine,FR005,FR,Paris Seine Centre,0,0,0,0,0,0,0
2021,methamphetamine,GB001,GB,Bristol,5.12,,,7.05,9.78,8.18,6.68
2021,methamphetamine,GR001,GR,Athens,8.98,9.35,9.89,11.16,12.09,11.8,11.02
2021,methamphetamine,HR001,HR,Zagreb,0,0,0,0,0,0,0
2021,methamphetamine,IT001,IT,Bozen,2.05,0.91,0.87,2.95,2.42,1.84,1.14
2021,methamphetamine,IT002,IT,Milan,12.25,12.09,12.45,12.27,14.83,11.9,12.92
2021,methamphetamine,LT001,LT,Kaunas,46.73,45.71,44.21,35.04,43.38,42.74,48.31
2021,methamphetamine,LT002,LT,Klaipeda,17.26,7.26,9.96,17.63,15.92,17.35,12.43
2021,methamphetamine,LT003,LT,Vilnius,33.81,,24.43,35.08,34.76,21.16,27.77
2021,methamphetamine,LV001,LV,Riga,174.01,185.86,220.54,303.42,254.04,212.42,228.64
2021,methamphetamine,NL001,NL,Amsterdam,36.77,42.5,35.85,40.25,35.69,39.89,36.3
2021,methamphetamine,NL005,NL,Utrecht,11.72,8.75,3.92,3.53,3.56,4.05,4.36
2021,methamphetamine,NO001,NO,Oslo,18.06,11.32,13.95,12.48,17.15,9.51,13.81
2021,methamphetamine,PL003,PL,Krakow P,3.96,3.29,4.36,4.1,4.62,4.35,3.12
2021,methamphetamine,PT001,PT,Almada,0.23,0.12,0.7,0.75,4.43,0.49,0.46
2021,methamphetamine,PT002,PT,Lisbon,6.51,6.26,7.33,9.04,10.05,9.02,7.22
2021,methamphetamine,PT003,PT,Porto,0,0,0,0,0,0,0
2021,methamphetamine,SE001,SE,Gävle,2.16,1.75,2.16,4.7,5.29,3.49,2.12
2021,methamphetamine,SE003,SE,Sandviken,0.94,0.47,0.94,0.94,0.93,0.45,0.45
2021,methamphetamine,SE004,SE,Söderhamn,,1.73,3.29,8.78,7.46,5.97,2.34
2021,methamphetamine,SE005,SE,Stockholm (2),5.41,5.88,7.73,8.65,6.93,8.05,7.77
2021,methamphetamine,SE008,SE,Uppsala,3.61,3.26,2.22,1.87,1.13,2.89,2.8
2021,methamphetamine,SI001,SI,Domžale-Kamnik,0.38,0.87,0.31,0.99,0.94,0.53,0.46
2021,methamphetamine,SI002,SI,Koper,1.2,1.56,0.94,1.19,0.7,0.74,1.63
2021,methamphetamine,SI003,SI,Ljubljana,4.55,1.59,2.6,3.19,3.43,7.48
2021,methamphetamine,SI004,SI,Maribor,0,0,0,0,0,0,0
2021,methamphetamine,SI005,SI,Novo mesto,0,0,0,0,0,0,0
2021,methamphetamine,SI006,SI,Velenje,3.15,3.16,2.38,1.54,3.01,3.25,2.42
2021,methamphetamine,SK002,SK,Bratislava C,114.56,171.92,176.32,117.14,157.44,228.72,345.32
2021,methamphetamine,SK004,SK,Piestany,188.74,206.43,98.81,126.69,64,170.67,202.75
2021,methamphetamine,TR001,TR,Adana,16.79,13.47,13.66,24.48,23.06,21.54,17.69
2021,methamphetamine,TR003,TR,Istanbul (II-VII),74.49,76.25,70.53,68.96,68.4,72.44,76.35
2020,amphetamine,AT001,AT,Graz,22.49,25.64,24.75,48.79,25.79,27.86,29.58
2020,amphetamine,AT002,AT,Hall-Wattens,6.17,9.74,5.95,9.84,9.46,12.62,9.53
2020,amphetamine,AT004,AT,Innsbruck,13.69,15.81,18.43,22.28,20.19,18.45,13.98
2020,amphetamine,AT005,AT,Kapfenberg,24.42,19.44,16.04,36.81,27.38,27.66,33.37
2020,amphetamine,AT007,AT,Kufstein,14.84,11.94,12.8,16.11,16.87,13.11,13.7
2020,amphetamine,AT010,AT,Purgstall,19.72,22.64,27.49,18.83,22.54,32.6,22.59
2020,amphetamine,AT008,AT,Region Millstättersee,5.97,5.63,7.49,6.97,7.31,3.77,5.97
2020,amphetamine,AT011,AT,Strass im Zillertal,12.72,11.44,12.5,12.49,15.47,13.8,10.79
2020,amphetamine,AT003,AT,Wasserverband Hofsteig,16.96,26.41,28.4,17.8,24.97,30.41,24.85
2020,amphetamine,BE002,BE,Antwerp Zuid,351.13,315.42,315.51,334.23,512.03,249.01,349.89
2020,amphetamine,BE003,BE,Boom,242.21,245.19,259.41,294.07,224.19,177.81,297.66
2020,amphetamine,BE005,BE,Brussels,53.96,65.45,55.39,55.27,57.47,59.24,45.18
2020,amphetamine,CH002,CH,Berne,52.49,48.84,61.68,54.19,55.45,54.78,63.06
2020,amphetamine,CH003,CH,Geneva,0,0,0,0,0,0,0
2020,amphetamine,CH007,CH,St. Gallen Hofen,52.05,68.52,93.58,136.83,,43.39,61.66
2020,amphetamine,CH008,CH,Zurich,41.53,36.23,41.04,43.23,43.57,46.36,42.66
2020,amphetamine,CY003,CY,Limassol,7.83,1.8,1.96,1.6,1.05,1.18,8.47
2020,amphetamine,CZ003,CZ,Karlovy Vary,30.82,31.41,32.97,32.09,32.83,32.43,29.91
2020,amphetamine,CZ004,CZ,Ostrava,61.93,66.84,71.49,87.87,49.52,131.26,67.32
2020,amphetamine,CZ005,CZ,Prague (2),36.91,43.36,35.79,42.63,40.22,37.57,37.08
2020,amphetamine,DE008,DE,Chemnitz,19.62,24.04,19.1,18.73,19.61,18.22,18.77
2020,amphetamine,DE009,DE,Dortmund,144.57,141.02,135.36,126.06,183.44,133.71,137.74
2020,amphetamine,DE010,DE,Dresden,27.33,21.69,41.82,26.7,26.56,24.57,29.6
2020,amphetamine,DE011,DE,Dülmen,146.24,131.89,134.04,146.04,142.31,142.78,150.76
2020,amphetamine,DE012,DE,Erfurt,41.82,40.11,,37.18,53.29,44.78,48.71
2020,amphetamine,DE017,DE,Hamburg (2),56.79,68.8,,,67.96,,60.13
2020,amphetamine,DE023,DE,Magdeburg,116.28,114.53,108.04,129.31,91.14,122.71,119.14
2020,amphetamine,DE026,DE,Munich Gut Großlappen,14.85,,,14.44,10.09,18.5,12.84
2020,amphetamine,DE028,DE,Nuremberg,25.06,28.13,33.31,39.19,41.67,33.53,31.38
2020,amphetamine,DE030,DE,Saarbrücken (2),323.47,279.49,287.66,294.64,308.47,238.66,285.85
2020,amphetamine,ES002,ES,Castellon,0,0,0,0,0,0,0
2020,amphetamine,ES005,ES,Santiago,0,0,0,0,0,0,0
2020,amphetamine,FI001,FI,Espoo,163.94,152.9,170.31,179.92,199.97,163.11,143.27
2020,amphetamine,FI002,FI,Hämeenlinna,125.83,117.03,121.59,125.35,112.82,126.27,117.06
2020,amphetamine,FI003,FI,Helsinki,221.41,219.7,237.13,286.65,314.66,296.16,253.93
2020,amphetamine,FI004,FI,Joensuu,124.24,140.46,208.88,156.62,129.54,86.88,88.68
2020,amphetamine,FI005,FI,Jyväskylä,92.77,100.73,93.92,115.44,106,88.03,75.71
2020,amphetamine,FI006,FI,Kajaani,68.46,62.62,69.77,56.76,36.61,43.43,24.94
2020,amphetamine,FI007,FI,Kemi,225.23,257.18,246.27,300.76,280.57,279.6,265.44
2020,amphetamine,FI008,FI,Kokkola,32.25,36.59,27.44,25.04,31.04,28.68,33.54
2020,amphetamine,FI009,FI,Kotka,185.3,176.56,187.05,215.09,211.19,212.8,164.33
2020,amphetamine,FI010,FI,Kouvola,223.15,225.61,230.29,302.18,271.81,246.3,171.52
2020,amphetamine,FI011,FI,Kuopio,150.65,195.7,207.33,237.64,233.82,172.61,135.58
2020,amphetamine,FI012,FI,Lahti,294.12,342.31,349.51,418.75,381.46,298.88,314.45
2020,amphetamine,FI013,FI,Lappeenranta,85.95,87.74,109.83,91.31,96.78,72.7,59.85
2020,amphetamine,FI014,FI,Mariehamn,15.57,18.7,13.66,17.41,23.54,19,20.92
2020,amphetamine,FI015,FI,Mikkeli,106.25,109.7,120.96,150.26,142.23,139.17,119.24
2020,amphetamine,FI016,FI,Oulu,109.47,98.92,99.89,127.69,113.83,111.03,86.27
2020,amphetamine,FI017,FI,Pietarsaari,24.68,24.76,30.46,34.84,28.44,28.4,24.17
2020,amphetamine,FI018,FI,Pori,86.36,69.07,78.37,79.53,74.5,81.71,79.58
2020,amphetamine,FI019,FI,Rauma,56.29,50.69,46.51,61.7,82.04,72.09,58.83
2020,amphetamine,FI020,FI,Rovaniemi,127.09,134.21,162.27,198.32,242.48,194.56,131.29
2020,amphetamine,FI021,FI,Salo,145.98,153.53,153.44,185.92,158.17,181.13,177.2
2020,amphetamine,FI022,FI,Savonlinna,52.3,48.31,40.92,37.81,38.76,36.31,30.85
2020,amphetamine,FI023,FI,Seinäjoki,44.98,50.31,53.48,49.15,49.53,75.09,54.53
2020,amphetamine,FI024,FI,Tampere,117.57,142.72,191.52,222.44,158.59,139.62,127.48
2020,amphetamine,FI025,FI,Turku,92.06,94.01,103.75,125.75,124.08,128.98,104.2
2020,amphetamine,FI026,FI,Vaasa,145.29,169.97,175.46,212.58,209.24,164.95,173.24
2020,amphetamine,FI027,FI,Vihti,127.32,134.08,161.55,187.68,200.68,144.51,154.12
2020,amphetamine,FR005,FR,Paris Seine Centre,0,0,0,0,0,0,0
2020,amphetamine,HR001,HR,Zagreb,348.64,1556.2,496.74,274.4,263.46,224.94,3932.49
2020,amphetamine,IS002,IS,Reykjavik Klettagarðar,265.77,358.62,371.46,374.31,357.93,333.01,266.19
2020,amphetamine,IT001,IT,Bozen,1.03,1.81,2.21,2.19,2.37,2.36,1.96
2020,amphetamine,IT002,IT,Milan,0,,0,0,0,,0
2020,amphetamine,LT001,LT,Kaunas,41.78,40.68,43.19,41.52,47.87,103.98,47.74
2020,amphetamine,LT002,LT,Klaipeda,14.89,22.71,15.48,45.56,21.91,21.66,19.54
2020,amphetamine,LT003,LT,Vilnius,69.76,45.44,44.84,70.27,45.28,40.76,37.99
2020,amphetamine,LV001,LV,Riga,31.44,54.98,57.42,61,62.34,69.53,37.42
2020,amphetamine,NL001,NL,Amsterdam,125.32,108.35,114.16,99.32,96.3,97.18,112.56
2020,amphetamine,NL002,NL,Eindhoven,214.32,285.44,246.29,330.42,216,232.92,375.33
2020,amphetamine,NL005,NL,Utrecht,141.31,127.6,173,175.4,242.6,176.13,193.49
2020,amphetamine,NO001,NO,Oslo,234.3,204.02,248.96,230.87,233.39,213.02,182.49
2020,amphetamine,PL003,PL,Krakow P,69.81,67.26,75.69,71.75,58.62,84.87,71.72
2020,amphetamine,PT001,PT,Almada,0.44,0.43,0.43,0,2.23,2.15,1.94
2020,amphetamine,PT002,PT,Lisbon,2,2.77,15.82,2.85,1.93,2.47,4.28
2020,amphetamine,PT003,PT,Porto,0,0,0,0,0,0,0
2020,amphetamine,RS002,RS,Novi Sad,72.4,62.06,71.13,64.09,55.66,79.99,82.95
2020,amphetamine,SE001,SE,Gävle,1423.91,759.5,761.22,802.1,794.44,578.81,691.63
2020,amphetamine,SE003,SE,Sandviken,427.9,501.37,503.47,576.57,552.65,674.74,623.15
2020,amphetamine,SE004,SE,Söderhamn,334.7,362.6,329.99,280.01,439.38,431.71,439.78
2020,amphetamine,SE005,SE,Stockholm (2),320.95,346.31,318.34,305.93,398.94,303.57,315.75
2020,amphetamine,SE008,SE,Uppsala,155.5,159.23,148.91,184.35,209.8,198.67,156.84
2020,amphetamine,SI001,SI,Domžale-Kamnik,0,0,0,0,0,0,0
2020,amphetamine,SI002,SI,Koper,0,0,0,0,,0,0
2020,amphetamine,SI003,SI,Ljubljana,12.73,10.1,13.13,14.29,18.7,16.95,12.53
2020,amphetamine,SI004,SI,Maribor,6.04,8.36,8.71,1.87,1.93,2.12,2.06
2020,amphetamine,SI005,SI,Novo mesto,2,6.41,2.15,2.09,2.11,1.99,1.86
2020,amphetamine,SI006,SI,Velenje,85.78,80.06,123.24,113.1,98.79,80.73,88.84
2020,cannabis,AT001,AT,Graz,46.87,48.68,44.34,67.07,37.48,58.17,52.23
2020,cannabis,AT002,AT,Hall-Wattens,45.97,35.34,40.26,34.64,36.07,55.98,53.96
2020,cannabis,AT004,AT,Innsbruck,49.39,57.14,66.73,62.27,62.98,72.59,59.34
2020,cannabis,AT005,AT,Kapfenberg,64.28,65.89,73.77,62.04,69.59,27.9,59.96
2020,cannabis,AT007,AT,Kufstein,55.81,61.25,72.51,52.99,54.77,57.8,60.78
2020,cannabis,AT010,AT,Purgstall,39.75,36.44,28.81,31.87,34.53,49.43,51.92
2020,cannabis,AT008,AT,Region Millstättersee,31.47,32.35,32.14,32.72,32.18,28.84,31.69
2020,cannabis,AT011,AT,Strass im Zillertal,30.27,29.68,27.33,27.12,30.71,28.74,26.05
2020,cannabis,AT003,AT,Wasserverband Hofsteig,67.96,76.49,101.82,60.38,61.92,71.93,114.88
2020,cannabis,CH002,CH,Berne,7.07,5.02,21.14,8.01,8.17,18.73,15.29
2020,cannabis,CH003,CH,Geneva,234.96,208.32,194.78,182.53,172.27,168.37,156.69
2020,cannabis,CH007,CH,St. Gallen Hofen,10.84,9.6,18.42,8.91,,5.94,7.66
2020,cannabis,CH008,CH,Zurich,102.03,129.09,105.46,92.16,117.82,136.1,120.12
2020,cannabis,CZ003,CZ,Karlovy Vary,98,94.51,104.6,94.56,108.49,103.91,99.69
2020,cannabis,CZ004,CZ,Ostrava,65.78,67.29,67.1,94.65,49.52,78.56,71.85
2020,cannabis,CZ005,CZ,Prague (2),89.15,90.86,77.75,126.82,79.41,87.1,81.38
2020,cannabis,ES002,ES,Castellon,67.25,66.83,55.3,64.97,99.46,64.19,68.45
2020,cannabis,ES005,ES,Santiago,85.45,172.4,74.56,82.31,63.48,71.17,95.62
2020,cannabis,FR005,FR,Paris Seine Centre,176.01,186.24,168.66,109.61,159.83,165.62,179.86
2020,cannabis,GR001,GR,Athens,30.62,33.72,41.95,40.74,65.42,46.25
2020,cannabis,GR002,GR,Eleusis,6.42,12.57,25.43,42.52,17.37,15.14,13.42
2020,cannabis,HR001,HR,Zagreb,145.47,350.12,275.63,218.11,162.47,173.49,277.21
2020,cannabis,IS002,IS,Reykjavik Klettagarðar,103.3,146.18,111.12,87.2,156.66,139.06,70.92
2020,cannabis,IT001,IT,Bozen,32.34,31.2,35.66,33.26,31.15,37.87,35.53
2020,cannabis,IT002,IT,Milan,42.16,,39.46,63.61,42.1,,50.86
2020,cannabis,NL001,NL,Amsterdam,275.32,260.23,252.46,226.22,229.85,258.24,230.39
2020,cannabis,NL002,NL,Eindhoven,129.49,130.53,156.43,122.38,120.86,147.04,141.39
2020,cannabis,NL005,NL,Utrecht,137.66,111.76,137.54,150.22,157.13,165.58,162.28
2020,cannabis,PL003,PL,Krakow P,29.45,30.7,29.25,29.46,22.61,40.96,26.74
2020,cannabis,PT001,PT,Almada,110.28,129.81,113.47,98.81,80.49,109.98,106.62
2020,cannabis,PT002,PT,Lisbon,91.63,98.13,97.44,86.37,65.77,100.6,98.77
2020,cannabis,PT003,PT,Porto,67.18,38.21,37.76,70.62,58.78,63.49,106.44
2020,cannabis,SE001,SE,Gävle,37.62,38.68,76.25,56.91,47.57,50.59,57.71
2020,cannabis,SE003,SE,Sandviken,39.14,46.4,39.84,35.23,42.82,44.08,27.67
2020,cannabis,SE004,SE,Söderhamn,34.15,37.06,46.49,33.93,36.4,36.52,34.68
2020,cannabis,TR001,TR,Adana,20.1,17.72,21.73,0.45,19.66,20.7,10.83
2020,cannabis,TR003,TR,Istanbul (II-VII),43.21,34.47,36.78,38.62,40.08,24.12,33.4
2020,cocaine,AT001,AT,Graz,98.22,107.09,138.97,277.65,141.82,113.55,90.27
2020,cocaine,AT002,AT,Hall-Wattens,198.51,191.85,188.4,252.67,258.04,184.96,197.85
2020,cocaine,AT004,AT,Innsbruck,272.4,285.7,352.42,403.34,392.42,266.43,271.96
2020,cocaine,AT005,AT,Kapfenberg,148.49,157.88,118.73,204.25,190.41,102.76,102.67
2020,cocaine,AT007,AT,Kufstein,364.86,369.03,440.21,449.37,499.04,357.81,347.98
2020,cocaine,AT010,AT,Purgstall,30.39,19.28,21.52,17.96,26.36,22.62,32.59
2020,cocaine,AT008,AT,Region Millstättersee,83.16,60.52,74.26,101.62,92.53,53.24,64.7
2020,cocaine,AT011,AT,Strass im Zillertal,94.1,97.21,119.48,171.26,171.9,100.89,99.95
2020,cocaine,AT003,AT,Wasserverband Hofsteig,100.95,163.51,171.02,162.2,285.03,306.16,187.81
2020,cocaine,BE002,BE,Antwerp Zuid,1049.69,949.03,1126.59,1201.26,2090.15,789.02,1018.39
2020,cocaine,BE003,BE,Boom,456.63,463.37,382.86,365.78,363.02,353,535.6
2020,cocaine,BE005,BE,Brussels,445.45,525.75,492.9,534.19,509.93,432.1,379.07
2020,cocaine,CH002,CH,Berne,512.87,520.74,553.28,664.97,619.6,522.41,576.42
2020,cocaine,CH003,CH,Geneva,530.6,540.8,530.63,569.24,512.58,409.09,417.55
2020,cocaine,CH007,CH,St. Gallen Hofen,624.28,619.53,744.62,959.27,,571.83,631.42
2020,cocaine,CH008,CH,Zurich,731.69,659.17,810.15,1237.33,1074.64,782.13,825.43
2020,cocaine,CY003,CY,Limassol,42.91,46.65,47.98,41.17,37.57,27.74,63.27
2020,cocaine,CZ003,CZ,Karlovy Vary,55.04,64.31,68.19,104.35,70.34,46.25,36.07
2020,cocaine,CZ004,CZ,Ostrava,37.3,43.37,41.66,74.31,46.2,33.92,41.06
2020,cocaine,CZ005,CZ,Prague (2),228.38,289.9,237.2,397.94,296.11,215.28,210.73
2020,cocaine,DE008,DE,Chemnitz,20.99,18.99,22.2,33.38,39.45,37.58,18.77
2020,cocaine,DE009,DE,Dortmund,302.36,252.51,242.48,247.62,369.85,351.73,368.69
2020,cocaine,DE010,DE,Dresden,36.01,29.29,54.13,48.68,57.01,34.61,35.28
2020,cocaine,DE011,DE,Dülmen,89.73,114,139.57,178.04,175.72,132.8,113.7
2020,cocaine,DE012,DE,Erfurt,54.33,56.05,,78.39,107.15,74.09,56.14
2020,cocaine,DE017,DE,Hamburg (2),421.27,359.37,,,572.21,,363.07
2020,cocaine,DE023,DE,Magdeburg,158.58,166.37,155.88,208.78,179.87,223.04,173.02
2020,cocaine,DE026,DE,Munich Gut Großlappen,246.4,,,222.14,157.03,145.93,185.13
2020,cocaine,DE028,DE,Nuremberg,28.01,34.54,37.72,48.99,51.38,36.17,30.89
2020,cocaine,DE030,DE,Saarbrücken (2),156.54,150.6,183.02,203.65,210.11,132.84,135.79
2020,cocaine,ES002,ES,Castellon,445.46,487.24,417.29,397.07,498.16,432.24,387.86
2020,cocaine,ES005,ES,Santiago,575.31,481.6,535.38,961.35,621.09,528.59,572.12
2020,cocaine,FI001,FI,Espoo,33.12,36.87,38.98,63.06,73.21,46.53,39.53
2020,cocaine,FI002,FI,Hämeenlinna,4.75,4.33,8.19,22.09,25.29,16.83,6.4
2020,cocaine,FI003,FI,Helsinki,51.52,62.03,71.59,117.43,126.22,76.97,68.09
2020,cocaine,FI004,FI,Joensuu,1.7,1.62,1.94,2.58,2.21,0.78,1.35
2020,cocaine,FI005,FI,Jyväskylä,2.9,3.08,2.4,4.54,2.55,2.6,3.04
2020,cocaine,FI006,FI,Kajaani,1.01,1.72,0.49,0.64,0.75,0.53,1.34
2020,cocaine,FI007,FI,Kemi,0.19,3.04,2.55,4.06,2.09,0.35,0.7
2020,cocaine,FI008,FI,Kokkola,0.59,0.63,0.85,0.86,0.6,0.41,1.32
2020,cocaine,FI009,FI,Kotka,17.48,11.87,9.27,21.56,30.22,27.31,11.26
2020,cocaine,FI010,FI,Kouvola,9.31,6.47,7.87,8.85,7.59,5.96,6.83
2020,cocaine,FI011,FI,Kuopio,1.22,0.61,1.64,11.87,16.4,5.74,3.75
2020,cocaine,FI012,FI,Lahti,20.1,36.7,28.35,44.67,55.8,35.72,41.05
2020,cocaine,FI013,FI,Lappeenranta,2.29,1.61,1.07,1.54,0.58,1.85,1.31
2020,cocaine,FI014,FI,Mariehamn,22.69,32.77,31.6,67.27,76.07,31.89,28.4
2020,cocaine,FI015,FI,Mikkeli,2.8,3.17,3.19,3.07,4.81,1.91,1.88
2020,cocaine,FI016,FI,Oulu,2.87,2.27,3.38,5.25,5.29,3.49,3.49
2020,cocaine,FI017,FI,Pietarsaari,0.14,0.15,0.46,0.13,0.29,0.18,0.16
2020,cocaine,FI018,FI,Pori,3.38,2.56,2.99,5.61,4.35,4.22,3.11
2020,cocaine,FI019,FI,Rauma,0.9,1.07,0.24,0.86,1.82,1.26,1.31
2020,cocaine,FI020,FI,Rovaniemi,2.38,4.87,4.87,4.52,3.64,1.88,0.51
2020,cocaine,FI021,FI,Salo,1.13,2.27,2.81,2.55,0.98,0.91,2.73
2020,cocaine,FI022,FI,Savonlinna,1.9,0.58,0.93,1.99,5.27,2.64,2.02
2020,cocaine,FI023,FI,Seinäjoki,4.87,4.18,6.6,10.11,8.5,4.06,2.03
2020,cocaine,FI024,FI,Tampere,12.65,12.17,14.55,26.44,23.01,23.41,15.82
2020,cocaine,FI025,FI,Turku,8.9,12.65,15.61,26.24,30.12,17.46,11.69
2020,cocaine,FI026,FI,Vaasa,2.89,1.17,0.97,2.18,2.72,1.69,1.11
2020,cocaine,FI027,FI,Vihti,9.53,11.01,7.88,24.68,41.46,11.91,11.62
2020,cocaine,FR005,FR,Paris Seine Centre,410.4,475.08,410.75,387.83,447.58,377.26,365.15
2020,cocaine,HR001,HR,Zagreb,404.92,486.96,544.26,637.92,625.2,470.37,402.07
2020,cocaine,IS002,IS,Reykjavik Klettagarðar,201.58,290.26,310.08,364.19,374.78,239.08,202.77
2020,cocaine,IT001,IT,Bozen,282.33,310.22,332.48,387.81,403,322.93,292.89
2020,cocaine,IT002,IT,Milan,342.15,,346.31,539.14,425.75,,353.85
2020,cocaine,LT001,LT,Kaunas,55.65,57.53,57.73,72.79,86.14,66.67,60.92
2020,cocaine,LT002,LT,Klaipeda,60.38,68.02,61.98,74.1,114.11,153.26,97.5
2020,cocaine,LT003,LT,Vilnius,47.03,63.33,55.53,143.52,92.08,50.58,44.89
2020,cocaine,LV001,LV,Riga,45.4,80.48,76.92,94.2,109.1,98.93,45.4
2020,cocaine,NL001,NL,Amsterdam,706.35,715.85,855.76,712.68,864.88,821.5,703.48
2020,cocaine,NL002,NL,Eindhoven,436.08,448.96,545.83,611.89,686.56,480.16,451.16
2020,cocaine,NL005,NL,Utrecht,397.49,417.12,533.71,632.15,581.02,438.3,455.64
2020,cocaine,NO001,NO,Oslo,193.3,187.17,318.69,295.54,298.76,197.33,187.27
2020,cocaine,PL003,PL,Krakow P,42.78,54.38,59.5,62.86,55.09,64.33,38.77
2020,cocaine,PT001,PT,Almada,322.29,282.04,189.01,162.5,190.66,300.6,184.91
2020,cocaine,PT002,PT,Lisbon,343.95,365.92,368.38,447.41,341.29,372.54,321.14
2020,cocaine,PT003,PT,Porto,341.01,356.55,321.27,336.83,340.68,290.41,322.16
2020,cocaine,RS002,RS,Novi Sad,146.73,121.31,135.54,126.25,83.9,132.33,135.62
2020,cocaine,SE001,SE,Gävle,72.46,63.13,84.16,164.78,172.24,96.09,71.99
2020,cocaine,SE003,SE,Sandviken,33.29,52.34,84.23,139.17,114.51,84.71,46.24
2020,cocaine,SE004,SE,Söderhamn,19.42,18.99,55.36,67.28,104.82,100.77,48.89
2020,cocaine,SE005,SE,Stockholm (2),213.87,274.25,298.98,407.29,536.19,324.63,208.13
2020,cocaine,SE008,SE,Uppsala,72.75,74.28,95.61,124.93,153.94,72.85,68.86
2020,cocaine,SI001,SI,Domžale-Kamnik,148.8,159.51,155.53,175.91,199.27,138.58,152.07
2020,cocaine,SI002,SI,Koper,306.04,305.32,344.2,363.01,,265.97,341.43
2020,cocaine,SI003,SI,Ljubljana,287.91,302.94,301.75,401.16,392.99,329.27,336.3
2020,cocaine,SI004,SI,Maribor,114.96,128.11,148.12,175.68,165.55,115.9,129.46
2020,cocaine,SI005,SI,Novo mesto,85.13,99.88,103.75,143.97,146.71,91.86,80.81
2020,cocaine,SI006,SI,Velenje,124.17,112.96,167.66,161.06,182.05,141.43,147.62
2020,cocaine,TR001,TR,Adana,5.09,4.89,5.57,3.16,5.28,4.92,5.3
2020,cocaine,TR003,TR,Istanbul (II-VII),45.23,58.05,43.9,55.79,63.5,59.83,54.79
2020,MDMA,AT001,AT,Graz,6.13,7.97,9.37,30.93,20.11,14.85,9.6
2020,MDMA,AT002,AT,Hall-Wattens,5.41,4.23,4.49,11.07,10.09,12.72,8.85
2020,MDMA,AT004,AT,Innsbruck,17.32,15.46,22.18,31.73,31.17,20.67,18.79
2020,MDMA,AT005,AT,Kapfenberg,9.66,13.42,12.87,21.72,33.19,26.62,12.53
2020,MDMA,AT007,AT,Kufstein,15.31,11.94,12.34,63.66,81.5,45.85,13.54
2020,MDMA,AT010,AT,Purgstall,1,2.26,4.08,4,7.58,8.99,4.55
2020,MDMA,AT008,AT,Region Millstättersee,3.64,2,2.75,5.68,4.36,5.85,24.75
2020,MDMA,AT011,AT,Strass im Zillertal,7.59,6.79,5.63,9.18,21.09,13.42,7.32
2020,MDMA,AT003,AT,Wasserverband Hofsteig,5.44,4.07,3.82,2.33,8.33,13.42,8.23
